"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-01",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-02",,,"0.25",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-03",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-04",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-05",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-06",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-07",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-08",,,"0.43",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-09",,,"0.01",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-10",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-11",,,"0.04",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-12",,,"0.35",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-13",,,"0.21",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-14",,,"0.21",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-15",,,"0.16",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-16",,,"0.13",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-17",,,"0.17",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-19",,,,,,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-20",,,"0.02",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-21",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-22",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-23",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-24",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-25",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-26",,,"0.55",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-27",,,"0.01",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-28",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-30",,,"0.12",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-08-31",,,"0.02",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-01",,,"1.12",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-02",,,"0.10",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-03",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-04",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-05",,,"0.45",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-07",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-08",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-09",,,"0.04",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-10",,,"0.01",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-13",,,,,,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-14",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-15",,,"0.13",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-16",,,"0.06",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-19",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-20",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-21",,,"0.17",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-22",,,"0.50",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-23",,,"1.48",",,N",,,,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-24",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-25",,,"0.00",",,N","0.0",",,N",,
"US1OHFF0023","39.865491","-82.673056","272.5","2021-09-26",,,"0.00",",,N","0.0",",,N",,
