"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-13",,,,,,,,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-14",,,"0.00","T,,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-15",,,"0.82",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-16",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-17",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-21",,,,,,,,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-22",,,"0.00","T,,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-23",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-24",,,"0.10",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-25",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-26",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-27",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-28",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-29",,,"0.17",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-30",,,"0.01",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-08-31",,,"0.36",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-01",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-02",,,"0.25",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-03",,,"0.02",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-04",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-05",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-06",,,"0.13",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-07",,,"0.35",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-08",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-09",,,"0.61",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-10",,,"0.06",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-11",,,"0.01",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-12",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-13",,,"0.00","T,,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-14",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-15",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-16",,,"0.83",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-17",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-18",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-19",,,"0.15",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-20",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-21",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-22",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-23",,,"0.01",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-24",,,"0.07",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-25",,,"1.24",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-26",,,"0.00",",,N","0.0",",,N",,
"US1NHCS0019","44.33765","-71.46461","526.7","2021-09-27",,,"0.02",",,N","0.0",",,N",,
